"# this data was copied from the original excel file that contains all of the data from the summer of 2012 for the wind experiment.  I have added categories for all stages of the life history.  The ""other"" category counts for data that is not well resolved.  All notes and the original data are retained within this file.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Experiment,Treatment,Block,Plant,Leaf,Egg,Gallery/ Blotch Mine,gallery_mine_missing,gallery_mine_dead,gallery_mine_fresh_but_stiff,gallery_freshly_dead,gallery_mine_living,gallery_mine_323,gallery_mine_parasitized_unknown,gallery_mine_other_category,Tent Mine,tent_mine_353,tent_mine_parasitized_unknown,tent_mine_missing,tent_mine_other,tent_mine_stiff,tent_mine_empty_with_frass,tent_mine_freshly_dead,tent_mine_dead,tent_mine_NOT_Caloptilia,tent_mine_empty,tent_mine_fresh_but_stiff,tent_mine_living_larva,tent_mine_323,Leaf Tip Fold,LTF_other,LTF_empty,LTF_empty_with_frass,LTF_327,LTF_329,LTF_347,LTF_dead,Leaf   Edge Fold,LEF_intact,LEF_eulophid_cocoons,LEF_other_parasitoid_?,LEF_dead_larva,LEF_emerged,LEF_empty,LEF_live_adult,Notes
w,Exposed,1,6,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,same mine as above
w,Exposed,1,6,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,same mine as above
w,Exposed,1,6,2,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,1,6,2,h,freshly dead,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,I probably squished - was right where I started dissecting.
w,Exposed,1,6,2,m,fresh but stiff,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Trichome density makes it hard to see egg.
w,Exposed,1,6,2,m,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Trichome density makes it hard to see egg.
w,Exposed,4,1,1,m,assume,0,0,0,0,0,0,0,0,dead,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Small hole on top surface and opening along edge. 
w,Exposed,4,1,2,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,4,4,1,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,early TM 
w,Exposed,4,4,2,m,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,trichomes too dense to see egg.\
w,Exposed,1,1,1,m,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,1,1,1,m,missing ,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,lots of small tears and openings on surface and edge
w,Exposed,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,round hole on surface of fold
w,Exposed,3,4,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,3,4,1,uh,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"same size, still rounded, but slightly darker tinge"
w,Exposed,5,2,1,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,tm - larva had emerged into bag
w,Exposed,5,2,2,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,opening along edge of mine
w,Exposed,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,emerged,0,0,0,0,1,0,0,
w,Exposed,9,7,1,h,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,opening along edge. Larva had emerged into bag.
w,Exposed,1,10,1,h,assume,0,0,0,0,0,0,0,0,dead,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,Possibly the different mine? Preserved and set aside. 
w,Exposed,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dead,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,"Longish, very shriveled possible larva found inside LTF (no holes/openings could be seen)"
w,Exposed,10,6,1,h,freshly dead,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,opening at edge of mine
w,Exposed,10,1,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Exposed,10,1,1,m,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,7,5,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,7,5,2,m,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,quite old and open along almost all of seam
w,Unexposed,1,10,1,h,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,7 mm. Hole on mine surface.
w,Unexposed,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,opening along seam
w,Unexposed,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327 cocoon,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,cocoon is intact - kept for rearing
w,Unexposed,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,1,9,4,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,tear or opening along edge of mine. 7mm.
w,Unexposed,1,3,2,h,fresh but stiff,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"leaf is totally blackened, but not brittle "
w,Unexposed,1,6,2,h,assume,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"9mm, larva had emerged into bag"
w,Unexposed,1,6,3,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,1,7,1,m,empty,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"6mm, large opening on edge"
w,Unexposed,1,4,1,m,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,9mm
w,Unexposed,4,10,1,m,assume,0,0,0,0,0,0,0,0,living,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,14mm
w,Unexposed,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,fold was old and open along entire seam
w,Unexposed,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty with frass,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,several tears along surface of mine.
w,Unexposed,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,hole on surface of fold (topside) and another on underside (which is very round)
w,Unexposed,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,empty,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,old - open on whole seam with only a few grains of frass left.
w,Unexposed,4,4,2,m,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,10mm. Opening along edge. Also part of LB.
w,Unexposed,10,10,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,4,1,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,10,1,1,uh,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,still rounded but slightly darker tinge
w,Unexposed,10,1,1,h,,0,0,0,0,0,0,0,0,living 353,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,6,5,2,h,assume,0,0,0,0,0,0,0,0,empty with frass,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,round hole on surface. 9.8 mm.
w,Unexposed,6,10,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,5,3,2,h,living,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,9,10,1,uh,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,"Note on bag mentions tiny, possible parasitoid cocoons. I didn't see any sign of these, but maybe this note refers to unhatched blotch mine eggs?"
w,Unexposed,9,10,1,uh,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,9,10,1,uh,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
w,Unexposed,9,10,1,h,dead,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,
