sample,sd_Intercept,sd_sc.Aphid.treatment,sd_sc.Ant.mound.dist,sd_sc.Aphid.treatment.sc.Ant.mound.dist,sd_Block__Intercept,sd_Genotype__Intercept,sd_Genotype__sc.Aphid.treatment,sd_Genotype__sc.Ant.mound.dist,sd_Genotype__sc.Aphid.treatment.sc.Ant.mound.dist,sd_Plot_code__Intercept,sigma,Experiment,Year,Response
2544,0,0.1506630685333249,0.07063330281075687,0.003805658455047283,0.2629421143863787,0.41262155265050227,0.08140215002724613,0.07168067158891583,0.03277155641966228,0.05783652800730955,0.9125610652455877,Ant-Aphid,2012,Arthropod Richness
2545,0,0.07881836795474746,0.15714565660732457,0.05178793545280305,0.17220393287174518,0.6370122247371893,0.00685151911176948,0.1255277828314952,0.019387359732987077,0.1732091184012588,0.9066639039750866,Ant-Aphid,2012,Arthropod Richness
2546,0,0.026233116430083008,0.15304616744605432,0.1185101531769139,0.06951625660005799,0.4164189025518338,0.015638527074706646,0.13995373844965572,0.036389186804976804,0.19571827008015164,0.873069127372914,Ant-Aphid,2012,Arthropod Richness
2547,0,0.01808860008966334,0.3412750784381795,0.06619808533379658,0.15968464446813696,0.42396520675770283,0.06902584606732673,0.37500213554903145,0.01242357705967459,0.2374692895253892,0.8371244681253809,Ant-Aphid,2012,Arthropod Richness
2548,0,0.019834299072887838,0.055830766067970335,0.1624207615984748,0.23074028036339542,0.63735744500606,0.08571518502858595,0.14446620481860306,0.006380553392237413,0.10292558894020429,0.9064462041627682,Ant-Aphid,2012,Arthropod Richness
2549,0,0.02171082172665019,0.04328372238209557,0.023146808374036546,0.36551070242399275,0.5032954764655981,0.08393110820696292,0.06279759699122736,0.011788274840345765,0.1955100560901354,0.9421262953488768,Ant-Aphid,2012,Arthropod Richness
2550,0,0.07705357728008076,0.15590704656789614,0.14536003936000405,0.6460847333017804,0.6036710758618627,0.04723139541574661,0.05030419247533174,0.029287369716756436,0.10243290069654593,0.8843515463210198,Ant-Aphid,2012,Arthropod Richness
2551,0,0.09516530759651999,0.10590042230985913,0.04260218434806282,0.4661305058405425,0.30016840969715974,0.050875663507236955,0.15928797592546906,0.05120528731304685,0.26944943063253673,0.902732005919521,Ant-Aphid,2012,Arthropod Richness
2552,0,0.006669612297176927,0.16454911552002946,0.046439659447266926,0.2502520208183646,0.8220313055252735,0.10114365300599511,0.1570918503731191,0.02555028968044447,0.12220118582042025,0.8461768932028256,Ant-Aphid,2012,Arthropod Richness
2553,0,0.03171439082915573,0.16451632405581226,0.041631886259486266,0.3306359084237216,0.5772828929700733,0.08504874748136307,0.15446816354243675,0.014147007792655125,0.22051794294693705,0.8997762473219638,Ant-Aphid,2012,Arthropod Richness
2554,0,0.13162304681394463,0.11737345790973079,0.08612925519684515,0.8451172121225461,0.4650468394817126,0.09872546228886526,0.025904158596086604,0.19812994363535602,0.13477833157482735,0.8671704474030052,Ant-Aphid,2012,Arthropod Richness
2555,0,0.02015951621350763,0.18768502937687842,0.02681217366379774,0.11135407930991108,0.584865299889183,0.13923622840436434,0.06884121530907286,0.035482060830447644,0.17579573708752064,0.9205471862673087,Ant-Aphid,2012,Arthropod Richness
2556,0,0.055823562557573835,0.10508721639205199,0.13551102666999532,0.20180816568940244,0.3690251838133877,0.12152453164023537,0.09323892120905938,0.05955912700350334,0.14038928908018236,0.867970059847844,Ant-Aphid,2012,Arthropod Richness
2557,0,0.11346269098505081,0.01911518910392315,0.060183289557854416,0.14413139637661426,0.5222058931405399,0.06861987113695782,0.10286502379177646,0.14147847898657911,0.11405084216910409,0.944735801149043,Ant-Aphid,2012,Arthropod Richness
2558,0,0.023590234173244972,0.0831123616952247,0.08649958386791645,0.1181461070903653,0.7872276301539288,0.0806859121899618,0.10157811154833543,0.11047975496285904,0.218530085273342,0.8489961887385172,Ant-Aphid,2012,Arthropod Richness
2559,0,0.06332002590822519,0.22930090720482033,0.15227123964936665,0.9551634930304583,0.4044620356394103,0.10802870685574997,0.1253920368792363,0.14704033457372717,0.13873003947956458,0.8663952953926005,Ant-Aphid,2012,Arthropod Richness
2560,0,0.09494592470221623,0.1445205581364388,0.19376974106607434,0.49269183138193673,0.4609003423153401,0.08412506311805994,0.2603495202542633,0.17944365080244853,0.30870941268392604,0.8746935204708036,Ant-Aphid,2012,Arthropod Richness
2561,0,0.10550795785307891,0.11257016885917252,0.1637636419340253,0.38514141495564513,0.5069176031710694,0.10607193521233378,0.10795592086333636,0.34253244654834236,0.09962546956982582,0.8856511596275114,Ant-Aphid,2012,Arthropod Richness
2562,0,0.0961154993035789,0.10488106394894908,0.14782692970132982,0.28109798657667046,0.3246387977742057,0.08546723699666346,0.156728790520507,0.06479668204260267,0.06728315471043395,0.9227225842182621,Ant-Aphid,2012,Arthropod Richness
2563,0,0.1769672615856419,0.08215551119318598,0.05866266430376936,0.17123780549442924,0.39426790957499347,0.12447820049499454,0.031844311911846244,0.22096863413739296,0.06902076266396998,0.8828321084497935,Ant-Aphid,2012,Arthropod Richness
2564,0,0.029182832879505537,0.11746270746998283,0.09838709881740433,0.32458425488720005,0.4699702769950158,0.12185847994944746,0.12063948489899742,0.041492736811941294,0.17596974058133244,0.9500967047811426,Ant-Aphid,2012,Arthropod Richness
2565,0,0.03939383504528369,0.17178595414997758,0.11472845969161223,0.1837387385391683,0.32039963651469455,0.07511566558740593,0.05229337288800169,0.23535113211948178,0.18192344482977096,0.8286092476151439,Ant-Aphid,2012,Arthropod Richness
2566,0,0.0031954992396847435,0.15440360729929367,0.009633529087402675,0.08514312137131148,0.49612796830577643,0.01708112642123698,0.01402006756190452,0.10111474109220804,0.2468293947597273,0.9794256846909551,Ant-Aphid,2012,Arthropod Richness
2567,0,0.01765479736969585,0.06820568199709806,0.050714354717089453,0.4380412208732025,0.5965812143783586,0.12227183321337144,0.0061167387207103005,0.0761000364731109,0.06136294745420511,0.9670729538970763,Ant-Aphid,2012,Arthropod Richness
2568,0,0.0423132459758127,0.1345917803737803,0.01758199407050228,0.20548416064942554,0.5201232662161812,0.0760981550323211,0.035191247713838344,0.08478760357888736,0.15250080009235706,0.8775603585323621,Ant-Aphid,2012,Arthropod Richness
2569,0,0.0015200820150225909,0.1054159841488506,0.0915996881648157,0.2902730807183038,0.454309360440662,0.17724485378860336,0.15354780390478032,0.20314940058199144,0.21846910549799248,0.8554871473329637,Ant-Aphid,2012,Arthropod Richness
2570,0,0.010340654588050583,0.09949675596152267,0.07204164791593326,0.27163275824287464,0.4135968562804205,0.017064555307234747,0.025913682610279154,0.019418681637084875,0.2632943444061735,0.8911689144054207,Ant-Aphid,2012,Arthropod Richness
2571,0,0.015166881083768005,0.10421097409190747,0.06261656224267063,0.2724351977056715,0.36852012532585515,0.0165309144900531,0.04312558384976912,0.033698584208383786,0.34095492315857295,0.8946938872633496,Ant-Aphid,2012,Arthropod Richness
2572,0,0.05320323543472096,0.062280401997613165,0.13305683733080484,0.21920105922165115,0.7063834347959106,0.0777048063887042,0.09142748366931668,0.030846777818563518,0.3305752666397886,0.9113017433675106,Ant-Aphid,2012,Arthropod Richness
2573,0,0.05323970193080758,0.14661749342113684,0.044098764450756195,0.14271241301268942,0.7465527728369294,0.0779626010050363,0.19901640700387296,0.018466787665503342,0.20751828435616418,1.0137725262977806,Ant-Aphid,2012,Arthropod Richness
2574,0,0.10782594487378408,0.21893043111044638,0.11710316622747452,0.6252002768460329,0.2991681343216298,0.08691733897759187,0.22762509585866966,0.0781867979362822,0.10172389552513399,0.943832485235316,Ant-Aphid,2012,Arthropod Richness
2575,0,0.03823386483653868,0.02319622760625789,0.030724904503619036,0.07700938067200797,0.23535290550496932,0.09909800475075912,0.08724209800246693,0.15893339360941053,0.041128157760376025,0.9320354474833781,Ant-Aphid,2012,Arthropod Richness
2576,0,0.0034883774808883547,0.2685800065109314,0.11424986397386912,0.3931370182817653,0.2599961515189516,0.08073510259689341,0.21045421300007333,0.09873195097333529,0.1279988069940957,0.9524663662745849,Ant-Aphid,2012,Arthropod Richness
2577,0,0.11342825364582429,0.12138343027364648,0.021544571882523934,0.11319494728726663,0.30359948136009357,0.10656652698878424,0.10595000954631524,0.048191292255388755,0.10412039976901238,0.8265486494653688,Ant-Aphid,2012,Arthropod Richness
2578,0,0.05354230184417168,0.1343357271796252,0.10275284100684583,0.2339645891814653,0.31062570365622494,0.04897692749469861,0.056814755451937496,0.003460031681037948,0.033474212780946436,0.9122957806749556,Ant-Aphid,2012,Arthropod Richness
2579,0,0.12457436624405699,0.14765691301718376,0.0050254412701011535,0.3453556349401288,0.29440995955063715,0.06651992369571308,0.12852427606725164,0.041400658535957376,0.1443788200587046,0.8847676002789231,Ant-Aphid,2012,Arthropod Richness
2580,0,0.10734923611447414,0.15206923077636142,0.08640477754878682,0.11878447416834388,0.2655308052621902,0.3638361866727728,0.003552594511868588,0.06257403827582293,0.08242010924059197,0.9439828905582069,Ant-Aphid,2012,Arthropod Richness
2581,0,0.1456745624156192,0.03882939156624325,0.07146687424458396,0.1382500735449596,0.25770507289556216,0.2879928472080093,0.004639056900136674,0.12193413737582369,0.10289124568482219,0.9432899264959289,Ant-Aphid,2012,Arthropod Richness
2582,0,0.19324224835683534,0.004535215583298377,0.06320420676405676,0.20527696026392236,0.34844500709214066,0.3604228654642463,0.002829501246182966,0.07361142065584862,0.12218605876467449,0.9623592680208118,Ant-Aphid,2012,Arthropod Richness
2583,0,0.14305048069196263,0.08915913326536447,0.010328094455646458,0.1938472397421259,0.2965949510165527,0.18469145282195004,0.0027517926926748384,0.016571285046329882,0.110503162308332,0.954195833341003,Ant-Aphid,2012,Arthropod Richness
2584,0,0.06311484376088365,0.07434613190383353,0.07406311520249531,0.0983020152764926,0.19610904929673542,0.1732778985040373,0.08755931848015999,0.07220194824195321,0.026468105324643006,0.9427339290487159,Ant-Aphid,2012,Arthropod Richness
2585,0,0.1697079591601958,0.14016529519982923,0.15054358857404787,0.21180846681117893,0.34045870830806774,0.1324680511527909,0.1577337144392199,0.02794667831217559,0.13511297998097332,0.9388756416484757,Ant-Aphid,2012,Arthropod Richness
2586,0,0.02887557809086324,0.13359432442007307,0.012877160382151689,0.4988246358128068,0.2782734613256859,0.06779425303146715,0.026873076568885507,0.0946254304370964,0.02722423501525418,0.9171840009522274,Ant-Aphid,2012,Arthropod Richness
2587,0,0.10838905687163049,0.09510936428520306,0.17532219955191014,0.42965691340854795,0.445914258921626,0.020205145308395345,0.012498511899226258,0.07797565825643486,0.346537141174216,0.8890711523828826,Ant-Aphid,2012,Arthropod Richness
2588,0,0.016298080832907017,0.08918174940952532,0.10817066822514054,0.37391044543647084,0.5581248452176568,0.03322742411023139,0.12066306068132905,0.05767999021436844,0.19327313497193324,0.8903683545358023,Ant-Aphid,2012,Arthropod Richness
2589,0,0.05170943335049894,0.1361844063903754,0.0734105877788607,0.2929315057038952,0.500211576673689,0.006395760695887073,0.043825072238833786,0.0366562328427793,0.13837375258348053,0.8932625430124599,Ant-Aphid,2012,Arthropod Richness
2590,0,0.004890781743740288,0.09804724414312091,0.043910571557568875,0.1211747568654744,0.8666194284355596,0.08190251160544643,0.01958514063907445,0.023631500533279125,0.16107160694759162,0.9484699383355047,Ant-Aphid,2012,Arthropod Richness
2591,0,0.011197679701598443,0.04167365204642153,0.07131769932090479,0.19668160439651328,0.838309398114391,0.13624246178811736,0.021834962046297018,0.08083641640667559,0.15698566661366176,0.9076152698975494,Ant-Aphid,2012,Arthropod Richness
2592,0,0.033583930340520825,0.14050765292407338,0.10075125191932527,0.43746704259916563,0.6823510921072781,0.13187199957683698,0.011506190613501508,0.06454590315156063,0.19255791926603263,0.8656036114881804,Ant-Aphid,2012,Arthropod Richness
2593,0,0.11038139563566025,0.1298490704073823,0.08795611950950838,0.5340163072616196,0.3741965451504297,0.046529761783442355,0.02863773729206679,0.036614903372785196,0.20310153042610024,0.8452719946040178,Ant-Aphid,2012,Arthropod Richness
2594,0,0.035316722423091404,0.21772472244407126,0.08594449553049344,0.4589995372402057,0.4599676675340258,0.08366893594715465,0.17860958513068698,0.04959382468687333,0.20341752883570394,0.9016017604373578,Ant-Aphid,2012,Arthropod Richness
2595,0,0.01719636164127022,0.12161640596192773,0.1301949984980777,0.9702345239523186,0.4799460970430309,0.1799742560417449,0.14394615668476374,0.03213629123600353,0.20107086609096578,0.8545796429066042,Ant-Aphid,2012,Arthropod Richness
2596,0,0.06317354516441907,0.14836139438246795,0.14524267145559086,0.447688790888602,0.6125021870455623,0.11532177723671933,0.20914424904563145,0.17133461523449053,0.46108121487918696,0.854198853381262,Ant-Aphid,2012,Arthropod Richness
2597,0,0.0637546833208898,0.18031454446501902,9.539910651189333e-4,0.8813515657426302,0.4700489535500991,0.2263179209209288,0.21474419043845425,0.05163512111887338,0.21349971719792152,0.9005383113043122,Ant-Aphid,2012,Arthropod Richness
2598,0,0.15321739643411592,0.07684860127213598,0.14781256095780884,0.49423740694455776,0.5911792599818394,0.061316012894025725,0.18776493240628858,0.01794564486381228,0.12396438741466591,0.8473232920756072,Ant-Aphid,2012,Arthropod Richness
2599,0,0.09350593949670197,0.07621761510033652,0.18199632250564043,0.24014912858464443,0.590194410235998,0.11485070794266825,0.09532377009073242,0.06871303316223414,0.20979230442524321,0.8524358227563824,Ant-Aphid,2012,Arthropod Richness
2600,0,0.007312372060695248,0.24163888535130618,0.0010947659341613944,0.8257374866466994,0.42814718011609454,0.021509365143959364,0.006488995578589894,0.06518048649197085,0.25178319445915864,0.9409175235680789,Ant-Aphid,2012,Arthropod Richness
2601,0,0.06314381424415058,0.24402633829884665,0.03834925176492936,0.5152956861528392,0.45367931864661154,0.044072727059187786,0.17965471137899272,0.1524235554210201,0.2286111707429628,1.0184431314777977,Ant-Aphid,2012,Arthropod Richness
2602,0,0.003181918325506362,0.06834665224203199,0.02311320592459622,0.40507923035484394,0.39981233208152944,0.018957567664089355,0.036541691922264856,0.032223852046082545,0.1568611224933295,0.9302780614308506,Ant-Aphid,2012,Arthropod Richness
2603,0,0.07592509914896067,0.12158737877256644,0.13714322781099303,0.35374281771683325,0.5546070664954253,0.0797498410568021,0.018205722720709736,0.09598062485567042,0.12094639711641127,0.8607677356005259,Ant-Aphid,2012,Arthropod Richness
2604,0,0.026214563319761082,0.13345091687757948,0.13946711768577247,0.9076871292252099,0.9173273974560966,0.05159463037655517,0.04423402089450552,0.1833154938589415,0.18729860140992574,0.8300005521350038,Ant-Aphid,2012,Arthropod Richness
2605,0,0.050936007809302006,0.15716573379011015,0.056369287145306514,0.11735445089745453,0.4681377047482569,0.015054364552626421,0.08549520754664025,0.055989386361398705,0.20732747279529337,0.9074802202314148,Ant-Aphid,2012,Arthropod Richness
2606,0,0.056685483916992456,0.01631308794157689,0.08671752250687306,0.20386975161059162,0.4767531876301303,0.037763477300296,0.0779426180025262,0.007499632377730116,0.266491028894005,0.8829522567289348,Ant-Aphid,2012,Arthropod Richness
2607,0,0.06152304390357212,0.200702611914037,0.07948994433337518,0.055537425423065015,0.40000715451484,0.1224313663297748,0.12311237831836844,0.007246559007358452,0.21107370141650247,0.8815721687870381,Ant-Aphid,2012,Arthropod Richness
2608,0,0.021827807797376492,0.11675920966133833,0.04591044032545834,0.1536467763944682,0.37860785099675176,0.053503396097036825,0.13132472920790353,0.030791491294591973,0.09849936171002449,0.8888530670947856,Ant-Aphid,2012,Arthropod Richness
2609,0,0.1695072850651379,0.027524898688351427,0.025082171286457258,0.14141620196578747,0.5155096850498146,0.1683082278785075,0.19388487699307824,0.086062237805853245,0.22394289357877317,0.9397624988204455,Ant-Aphid,2012,Arthropod Richness
2610,0,0.13607691124568355,0.0344881842468609,0.07420973687862828,0.015222245835403126,0.4313606363325743,0.09275313159692462,0.22731212092438852,0.01094761969582448,0.280771463097435,0.8303863002412295,Ant-Aphid,2012,Arthropod Richness
2611,0,0.05447101455166651,0.08791668310411344,0.008429263288013475,0.0030880376426384807,0.34479862735546274,0.14323544922168593,0.11566251387774977,0.2068918178024182,0.22707166316756855,0.9342031078238814,Ant-Aphid,2012,Arthropod Richness
2612,0,0.039322868302242665,0.04241584600030605,0.06562546437074608,0.0033171006595191263,0.30816529509839874,0.18286936350833044,0.18023994896645332,0.13094908719671688,0.26435376963689017,0.9616906207894197,Ant-Aphid,2012,Arthropod Richness
2613,0,0.017391280739789444,0.03882999032003317,0.07575849574448633,0.004825499304937106,0.45025129493993055,0.0501037144229629,0.04745989520843763,0.11853239922379677,0.20084076712699353,0.8339416134520093,Ant-Aphid,2012,Arthropod Richness
2614,0,0.06642824761779434,0.09092141382141797,0.0902709689180934,0.005039196902679424,0.4014428980119059,0.03682870625636506,0.045831941470243075,0.2642828054620224,0.2744931333570557,0.8783703157141236,Ant-Aphid,2012,Arthropod Richness
2615,0,0.06282874271908477,0.07743446356719848,0.0644823466677021,0.01374418059423792,0.9019517421666908,0.06398066716991825,0.18677935299700243,0.005861463079372236,0.23575152322996376,0.9300892423205915,Ant-Aphid,2012,Arthropod Richness
2616,0,0.007062249195566146,0.10761853830348374,0.08212922479525435,0.014765376629386425,0.9133222410094017,0.05270026858263279,0.21998198645243117,0.026677773974292197,0.3103671299963815,0.8700226387810501,Ant-Aphid,2012,Arthropod Richness
2617,0,0.020448357366557063,0.13683298548906617,0.11296480781768375,0.19154560608515073,0.41685247498401995,0.023209644317427225,0.24134674680281432,0.028510574050141586,0.16486340119733237,0.8071733035290308,Ant-Aphid,2012,Arthropod Richness
2618,0,0.07352243555106626,0.08647491631885607,0.08059088386167726,0.15601600674012336,0.43469293698737677,0.07505721379080213,0.11302103543797186,0.12812769222163928,0.1549301631568759,0.9493985657396019,Ant-Aphid,2012,Arthropod Richness
2619,0,0.02688537212877916,0.08188421845802576,0.08174778795508539,0.3504172061628854,0.4105218342920969,0.054700799508866235,0.27212835191267676,0.03621266976970146,0.06353734493177803,0.780376653265307,Ant-Aphid,2012,Arthropod Richness
2620,0,0.09793394393955204,0.09052938183144728,0.010071010812000129,0.28098487512351844,0.44676251631656694,0.042096357283597764,0.1103917511646546,0.11194841962324388,0.21816265915325112,0.9913126896527598,Ant-Aphid,2012,Arthropod Richness
2621,0,0.01229416610633066,0.13648968626834412,0.13193171543477122,0.2964494264267093,0.39411598481683563,0.2537645064656103,0.0792332495897864,0.02844613972602446,0.22148606504744903,0.7946667229775713,Ant-Aphid,2012,Arthropod Richness
2622,0,0.028009675447993664,0.15996131821373988,0.13553960139143928,0.324071657459004,0.38844369479279417,0.24556376203919908,0.08545077113681145,0.024139503244472782,0.2639911109167938,0.7900705152648538,Ant-Aphid,2012,Arthropod Richness
2623,0,0.09786202902380628,0.13978793776823498,0.06037164315126848,0.20493111371776196,0.6260800236055953,0.056712824945047605,0.010313381428361927,0.1469152002870823,0.08876447522503245,1.0167776636373178,Ant-Aphid,2012,Arthropod Richness
2624,0,0.0232924928018233,0.18822440813547692,0.14957507905015704,0.1273674772222432,0.35882893735381427,0.10457039687231415,0.20020303388774807,0.02347555470686164,0.2426450164272763,0.8032696112865286,Ant-Aphid,2012,Arthropod Richness
2625,0,0.01890915166951366,0.0799755387093076,0.05462917963640845,0.15937272114443185,0.41621376279790706,0.19378165121255947,0.18934591657709646,0.012273010011603214,0.2620250268068692,0.8212064593762818,Ant-Aphid,2012,Arthropod Richness
2626,0,0.02070730844558567,0.14405871567090486,0.01170948272830898,0.32439829424651156,0.35830479079737143,0.30543000050356295,0.14709546938465162,0.2066156677330296,0.12041677106021925,0.9328333052601514,Ant-Aphid,2012,Arthropod Richness
2627,0,0.013823652762941717,0.1638629350138207,0.031252735442653966,0.4009337593364624,0.4307958203572239,0.13447721801529527,0.2023454956127167,0.169340800356805,0.15825729835874727,0.9390477801048681,Ant-Aphid,2012,Arthropod Richness
2628,0,0.011454690276697361,0.17807619588274354,0.05673590706031977,0.1457358754975654,0.4813680700002251,0.13833826343485983,0.1773151201530924,0.14400368683885753,0.2887416947106073,0.8703637835856048,Ant-Aphid,2012,Arthropod Richness
2629,0,0.11460933375140434,0.15779163893618073,0.05041812324841861,0.11185931200521512,0.42815740340229547,0.006108915310180379,0.24053669751808082,0.05359407339509005,0.3190858699958717,0.8599994265920767,Ant-Aphid,2012,Arthropod Richness
2630,0,0.0841403064117645,0.036277763509016646,0.01984899251153285,0.11985754412276381,0.5867064222792364,0.11323437719166318,0.19980656976187527,0.08633338960751918,0.09761638217725704,0.8979794013151584,Ant-Aphid,2012,Arthropod Richness
2631,0,0.10055728629265251,0.10571087857019512,0.10021073616956042,0.2107910033866293,0.3714550103373555,0.09634979532305163,0.027739249437566744,0.0564494515718331,0.11912686407994112,0.8836521528991116,Ant-Aphid,2012,Arthropod Richness
2632,0,0.052843323408410324,0.09873798784483345,0.0878377776338151,0.26576785557744903,0.6203710309220752,0.07918875291048846,0.04002581747080213,0.03331770838561679,0.2806928769327545,0.8609511137964958,Ant-Aphid,2012,Arthropod Richness
2633,0,0.005834599517376884,0.004792203331254779,0.07923646054415812,0.2740779572257378,0.509228068019127,0.0589237663343785,0.14243926229435458,0.08695026840832086,0.151720015352299,0.9981059883017506,Ant-Aphid,2012,Arthropod Richness
2634,0,0.01831048203443452,0.09655905987945379,0.027018144442609953,0.10374242504732098,0.2814330290894692,0.07347131636733856,0.0813005470741841,0.11442040315696188,0.08560142014670041,0.9235387048243262,Ant-Aphid,2012,Arthropod Richness
2635,0,0.005707453003113764,0.06983796449836939,0.020676195249611475,0.07390210637011572,0.32112160264570594,0.11506217701039108,0.06691579576646398,0.074303494725376,0.11533205133881366,0.909924254673089,Ant-Aphid,2012,Arthropod Richness
2636,0,0.04228921916168474,0.1776911623009742,0.1125633284977177,0.08372389923819434,0.28414983417836315,0.06417874688606594,0.03950295733916868,0.23063579810977825,0.2427893681463169,0.9442405734967475,Ant-Aphid,2012,Arthropod Richness
2637,0,0.07127276350765266,0.12455269605003272,0.12751341142902287,0.13975265713895163,0.25328701106309165,0.020080055510574013,0.03924458660909272,0.0485835994599688,0.25124219005723564,0.9444786184241368,Ant-Aphid,2012,Arthropod Richness
2638,0,0.023733943323435824,0.05641729427758327,0.026109763713883065,0.33171250200411634,0.3178003901725403,0.08626388803667842,0.12260426340523117,0.06931056295955872,0.124095834676872,0.8637088149358422,Ant-Aphid,2012,Arthropod Richness
2639,0,0.047607405183082055,0.1816435326717257,0.036272070233886046,0.07373564003896595,0.3202953002268287,0.1401538751153235,0.1086533227816009,0.02590022655325904,0.27847457906451345,0.8595825243259004,Ant-Aphid,2012,Arthropod Richness
2640,0,0.0900496916113994,0.2273835589627748,0.05492343147196675,0.10967098651445864,0.3575327344630675,0.04456885731860987,0.24001495293992153,0.09132838938803377,0.41868174869213903,0.8215095910086876,Ant-Aphid,2012,Arthropod Richness
2641,0,0.005952696578508267,0.31633434829533746,0.021285201654370263,0.14989842267543843,0.3053869378407894,0.03901671803653305,0.1364246131674914,0.049822395311989745,0.20116973961523676,0.8420179702838478,Ant-Aphid,2012,Arthropod Richness
2642,0,0.01878675164417748,0.2217023254883166,0.11419076094091998,0.1474484822077289,0.4346502753881879,0.1101418360086312,0.21491876752700545,0.1257998331621242,0.1753072419046254,0.9121458270094567,Ant-Aphid,2012,Arthropod Richness
2643,0,0.08648291510729413,0.13169984549345068,0.11546991307599197,0.08490696531904526,0.32334289225975194,0.03053776669722691,0.23604781567810076,0.1472449017901397,0.36289299858622154,0.8850590681473233,Ant-Aphid,2012,Arthropod Richness
2644,0,0.003392017013096633,0.038018670876191867,0.21285672317841464,0.04736321656685356,0.3440979145001358,0.06778844326129432,0.12547556227321385,0.1423493336867072,0.09351519116822389,0.8525124642906111,Ant-Aphid,2012,Arthropod Richness
2645,0,0.008223011421091376,0.10343082804589498,0.11174386210608377,0.06336028216846891,0.5428889207892154,0.03450675378921038,0.04291152983049789,0.06914915674215696,0.05321907643310937,0.9400231011293199,Ant-Aphid,2012,Arthropod Richness
2646,0,0.05722629371292033,0.1417237310417655,0.1645049658616394,0.19508175770133063,0.5667130574094592,0.002871218183800489,0.07467510349826324,0.22221047377825914,0.019883447712727237,0.8755340806595695,Ant-Aphid,2012,Arthropod Richness
2647,0,0.04846994892661993,0.12950597765275154,0.16596490911953238,0.1892546686529351,0.509333303991056,0.002859956594386882,0.06777496402021459,0.2088022977631348,0.020880047192100095,0.8771625506220277,Ant-Aphid,2012,Arthropod Richness
2648,0,0.05630207312531043,0.17031100017937903,0.004094394465753941,0.18367370734518748,0.4400951503528685,0.12524420711369347,0.09875814371308615,0.0434671050746264,0.007428595769550651,0.9407073629777204,Ant-Aphid,2012,Arthropod Richness
2649,0,0.102114804136825,0.11151016720836585,0.14959724985154685,0.2924217166969558,0.5337898855359589,0.03947050886298293,0.0173939349249666,0.11266901760154804,0.010273598747180857,0.8901904143931749,Ant-Aphid,2012,Arthropod Richness
2650,0,0.05581839903276069,0.07777986698848324,0.09355881973967647,0.2906603021940777,0.7904001204093581,0.06920856703011662,0.06479911077257292,0.1381241296144899,0.020224510757391213,0.8809896651823744,Ant-Aphid,2012,Arthropod Richness
2651,0,0.14151060165284898,0.13084578710020187,0.11775454459414768,0.46213984869826363,0.6443615222858947,0.040582833145234844,0.0030611809711634337,0.16197726662186798,0.09314214047879892,0.9297629528529345,Ant-Aphid,2012,Arthropod Richness
2652,0,0.035703290725344304,0.11770864138693216,0.014430462680901144,0.3598112607727714,0.5356739581920559,0.007535087424594063,0.01570502924784842,0.16608066592934578,0.16734360827037817,0.8866678657623861,Ant-Aphid,2012,Arthropod Richness
2653,0,0.023207180230044092,0.004482537105464258,0.05456960009997747,0.25885202202721735,0.5902764502475297,0.01857229567442715,0.009199817501267249,0.056012128024147546,0.11208713866055164,0.9357352439649068,Ant-Aphid,2012,Arthropod Richness
2654,0,0.08563342225264707,0.13882921480227217,0.11324005192313615,0.27791833454814696,0.6539806954136558,0.018456658460965093,0.017666841052634854,0.022743694589523453,0.15212175072616527,0.9172299488262204,Ant-Aphid,2012,Arthropod Richness
2655,0,0.0039001696712883762,0.03272637373274375,0.14034085755496492,0.15189308517243452,0.5316585647324742,0.16413433911517608,0.02311692743654574,0.0021234338724240983,0.08307078881262012,0.9584852010669016,Ant-Aphid,2012,Arthropod Richness
2656,0,0.05759552085769311,0.13735773621570052,0.015417129919839914,0.5633542977250576,0.5670579156249809,0.06630084523576005,0.04793357143910672,0.14234708825602554,0.021188452654161218,0.8611534121209093,Ant-Aphid,2012,Arthropod Richness
2657,0,0.09199627840920804,0.05984143632471043,0.14108245584416615,0.2188265184410306,0.3009874302174553,0.10717046551773705,0.2446144381257881,0.0745505087121316,0.024589048672606077,0.9149820802035049,Ant-Aphid,2012,Arthropod Richness
2658,0,0.013047419656013871,0.2177932250872594,0.07272423363629503,0.2050869955993084,0.5637574657507577,0.058077017064346044,0.030633070296801443,0.22050414249667466,0.2404779541063147,0.8440116002765191,Ant-Aphid,2012,Arthropod Richness
2659,0,0.03822234227425799,0.22224474644919506,0.07067781065458124,0.3152489328154795,0.46227475652683686,0.0408167025596249,0.04924379502643537,0.15526873281705902,0.4500479225221672,0.860925433550215,Ant-Aphid,2012,Arthropod Richness
2660,0,0.0019377543541136443,0.10098533581798454,0.004443861098313903,0.13301549036283425,0.7155120979874412,0.08744867616030899,0.20694740182018392,0.03299929963576344,0.14815560301637368,0.8660524393015544,Ant-Aphid,2012,Arthropod Richness
2661,0,0.08805155686248849,0.05907772460678722,0.13223273655377718,0.19586669266520568,0.5104981532648944,0.08058131673683122,0.10025343497054048,0.21183052388888374,0.01428836874301042,0.9104158968289694,Ant-Aphid,2012,Arthropod Richness
2662,0,0.14962517554890173,0.1254482033660813,0.06794916745371787,0.28754861536879683,0.3671560612987782,0.041441818047672434,0.15743014055001578,0.06664308705457364,0.04921165441619941,0.9601385232985201,Ant-Aphid,2012,Arthropod Richness
