term,group,level,BLUP,SD,lower_50,upper_50,lower_95,upper_95,Experiment,Year,Response
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_aphid_6_syrphid_larva,-7.721620188046339e-4,0.21852240035507223,-0.09096002329299842,0.08447214558009399,-0.45400325172889233,0.4801941009311045,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_ant_black,-0.0013985713338727347,0.20781716095983888,-0.0849979048642435,0.08331448039323863,-0.4542236141254676,0.4574770364737963,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_ant_F_obscuripes,-0.003685709953147259,0.21030835421784538,-0.09156852107136618,0.08191338707467682,-0.4720870221947641,0.45361102367294326,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_aphid_Aphis,-0.006169846257347141,0.21032156882703518,-0.08925122311304351,0.0865199312189925,-0.4979566103537836,0.44404392319315633,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_aphid_LG,-0.0401585971532706,0.20785272636015284,-0.12031737582207641,0.05416890099793269,-0.5290144045186226,0.35499538134010267,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_aphid_Tuberolachnus,-0.006956307255263544,0.21765131891941933,-0.09513793906516436,0.08273178404042916,-0.49683478799568004,0.45958604153204086,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_froghopper,-0.011756590965696884,0.21629820423220583,-0.09349359628166579,0.07981124751506653,-0.50880017230615,0.4379208493669845,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_gall_R_salicisbattatus,-0.007201401042028148,0.2189662317337687,-0.09868899348755343,0.08492822535381515,-0.4846714894364177,0.45612859394161875,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_grasshopper,-0.002552618628387728,0.2133193247278221,-0.08932860225281171,0.08741854648476179,-0.46432092681286063,0.46111250382488955,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_leafhopper,0.04655645869204323,0.21804609839190575,-0.05197004850825588,0.1275693706069906,-0.3692005282357938,0.5511117368625539,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_leaftier_Tortricid,-0.023701982837241075,0.21723312323720223,-0.10830324297117683,0.07203657159759669,-0.5255220322777263,0.4150649379333904,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_LTF_Caloptilia,-0.04024703267501721,0.21148877967472363,-0.12409774018409074,0.0544268341313046,-0.5361653906842571,0.37010736484189244,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_psyllid,0.04225971776798306,0.21093087973049895,-0.05085081142531839,0.12441163698718066,-0.36619748253002904,0.5572470020536937,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_sawfly_larva,-0.0036703543368427913,0.21959827028690845,-0.09529967050500492,0.08754306802006628,-0.4915306953560459,0.45507989571568824,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_spiders,0.028915093249439763,0.20669747336288447,-0.061349631211944644,0.11210230463434055,-0.3758372791255099,0.530555670601445,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_12_syrphid_larva,7.196595558641588e-4,0.21485771866604494,-0.08939140484552965,0.08982003368297797,-0.46548728935530603,0.4740440836740352,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_ant_black,-0.05134055608137804,0.22320530433077337,-0.13170301983509766,0.050055967978232294,-0.6030699441062427,0.37141809388113034,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_ant_F_obscuripes,-0.0029471273120653457,0.22417624233219943,-0.08639302941611066,0.07726420123687187,-0.4906552825750353,0.4875550794864093,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_aphid_Aphis,-0.0059871881541262596,0.20688668862432652,-0.08980724486456343,0.0828856813404732,-0.4574899185554922,0.4371591188830834,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_aphid_LG,0.0695775986229515,0.21761231146354326,-0.034498605428735174,0.15308385136459235,-0.32205119264004606,0.6211186690503839,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_aphid_Tuberolachnus,-0.007543558746172803,0.2264850755742512,-0.09027287709974345,0.08791805373751731,-0.5310854536624648,0.47355492914735325,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_froghopper,-0.006078269036026884,0.2155905492133853,-0.08767144028590906,0.08590293444146001,-0.49336849227521123,0.44482920810027476,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_gall_R_salicisbattatus,-0.0033647609903446393,0.21610821714224554,-0.08738754904470214,0.08379038243941887,-0.49668165792792385,0.459835070991791,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_grasshopper,7.57334501772943e-4,0.21843837501609148,-0.09224692897724411,0.08956130229561568,-0.4713064507297767,0.481257032252991,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_leafhopper,-0.06018517348905627,0.22065863135738734,-0.13780310132959583,0.042260604755126746,-0.6241661588032326,0.3526243841178383,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_leaftier_Tortricid,0.07765708119387033,0.2272367165362095,-0.03514480746819895,0.1648798380718509,-0.290956266684983,0.6495415223633492,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_LTF_Caloptilia,-0.0219680052204625,0.20840146195464584,-0.10689993132311602,0.06727378278317167,-0.5075459304933427,0.39845941027218945,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_psyllid,-0.002000980973690819,0.2046934930510322,-0.08692747176291662,0.08475151344926957,-0.4615564179349829,0.445563343195983,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_sawfly_larva,-0.0027494283347026752,0.20482791724473567,-0.08873035811570405,0.08306821782434326,-0.4463263486332135,0.44019250167597895,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_spiders,0.03468527852598724,0.2000478310833242,-0.05718382936164242,0.11644964007561687,-0.35416234406953545,0.5163699284412512,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_1_syrphid_larva,-0.003095241896728181,0.21761777520046993,-0.0888691647308657,0.08670086107167083,-0.4969669727103689,0.4574407678756751,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_ant_black,0.004968849730162054,0.20905837889160936,-0.08428325518972903,0.08897933745395867,-0.44003402438214945,0.4680378323873516,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_ant_F_obscuripes,0.0022750701738553595,0.21916426833275018,-0.08853802469369583,0.08762760082471217,-0.47696567147039975,0.49204605000606044,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_aphid_Aphis,-0.006392991886295254,0.21277050554595703,-0.09410988235198603,0.08468869218706085,-0.48448498634724557,0.4616988562622892,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_aphid_LG,-0.017064208202646817,0.20970666401922747,-0.1016420434055996,0.07627962453205722,-0.5019288786880938,0.42023456457294756,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_aphid_Tuberolachnus,-0.001006738398712483,0.22953781715822497,-0.09114807066233423,0.08660440389100046,-0.5131411530040879,0.49898143853789123,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_froghopper,-0.012227996365030039,0.22009821771819207,-0.09426468092372209,0.07674166220160136,-0.5100155009229813,0.4429832678040965,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_gall_R_salicisbattatus,0.04291672038673132,0.21632439572751685,-0.052981842205674805,0.12233487584907576,-0.3662793434958323,0.5732814891885321,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_grasshopper,-0.0010996801574235133,0.22025755137902384,-0.09251435844379853,0.08980346743636997,-0.4648029044993238,0.46706128720368534,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_leafhopper,-0.011610222676432571,0.21316663708977032,-0.09801564183177204,0.07561351819740368,-0.4815441029160967,0.437471749149486,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_leaftier_Tortricid,0.00934758031863785,0.21149231188636852,-0.07624580809820551,0.09186078808925463,-0.42567090253981843,0.468987072424018,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_LTF_Caloptilia,-0.007864858751868148,0.2099444153727646,-0.09023175634688184,0.07536173110168627,-0.47885704850270944,0.43349268052034534,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_psyllid,-0.0037400632125510554,0.22104696618478878,-0.08952655075660174,0.0853494509758547,-0.5061424371932456,0.47416747660975667,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_sawfly_larva,6.144135040107703e-4,0.21093894100891356,-0.0857678466700368,0.08536566741098214,-0.46251516279893934,0.47141383719410984,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_spiders,-0.06931083944939435,0.22431712869249207,-0.14873911865999584,0.0366846298549447,-0.6271058363895624,0.3040142629512245,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,T_none_6_syrphid_larva,-0.0021267687100994855,0.21396426833036442,-0.08973448414926014,0.08283823694224254,-0.46269529945183413,0.4621400480176578,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_ant_black,0.023269886665356024,0.20119881004270151,-0.05924430694783193,0.10500538143802354,-0.39432152384041363,0.46835232676659067,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_ant_F_obscuripes,-0.01314970997889972,0.217112928475555,-0.09632546411783964,0.0775978403105074,-0.5300820614864096,0.4474831187417548,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_aphid_Aphis,0.023140243982306262,0.20546588662566406,-0.06637592581770196,0.10874107737705688,-0.40533991148614795,0.5028099319212682,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_aphid_LG,-0.002293318315307294,0.2033131263037258,-0.08550910558544414,0.08480121229404133,-0.4544764906243339,0.4225593310661636,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_aphid_Tuberolachnus,-0.0047736473427819,0.21822719499255905,-0.09080654289956246,0.08896547566899217,-0.50275762804709,0.4568005737762855,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_froghopper,-0.003268492694663933,0.21137318995996593,-0.08833614823618284,0.08375408803907111,-0.4731099642440544,0.44669585673378115,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_gall_R_salicisbattatus,-0.005585446625409587,0.2175678445588774,-0.09636883909819152,0.08336661603858388,-0.482744747075192,0.48080617012190174,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_grasshopper,2.2200514091416312e-4,0.21239966286674092,-0.09045262027047407,0.0859099005044681,-0.4509674444052557,0.44937600612110773,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_leafhopper,0.014915900186754337,0.19849211854362928,-0.07077505284636613,0.1003205657784741,-0.40186166467642387,0.4613526887075667,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_leaftier_Tortricid,0.024278816746535307,0.21889170533200825,-0.06909446109238747,0.10500358665141829,-0.4003906726249782,0.5471247450690709,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_LTF_Caloptilia,-0.011570300300919292,0.2128154068076121,-0.0930540188514262,0.07620563482696302,-0.5059846518898677,0.43372809504709675,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_psyllid,-0.0032389158516439288,0.22340983868285624,-0.09137899220634894,0.08001070939796037,-0.5009834926274421,0.5045574011547607,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_sawfly_larva,-0.0024707775278381655,0.22636282480790018,-0.08929531369246523,0.08663640869149809,-0.49070123544097627,0.489090714157431,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_spiders,0.018718978748118696,0.2141378399982251,-0.07816647149471206,0.10641356489897591,-0.41686907477211343,0.5197813789493613,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_12_syrphid_larva,-0.0016420851717871502,0.21446738571272514,-0.08756870530425642,0.08693170338523318,-0.47636508079114137,0.4553974826104267,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_ant_black,0.023921484283306028,0.2082851767549296,-0.07116078296532023,0.10535800335152401,-0.39244524131202696,0.5144632290248032,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_ant_F_obscuripes,-0.02845253864688438,0.21086402910257943,-0.1147097326927964,0.06397540981604859,-0.5242292574234593,0.41471435063390677,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_aphid_Aphis,0.01792207294120808,0.20845560222168422,-0.07084350274308243,0.10084026359039686,-0.4102708358306953,0.49939350489833506,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_aphid_LG,-0.034684848777793764,0.21415668112654623,-0.11663605188528424,0.06111404173850631,-0.5432303058512826,0.3863025390045746,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_aphid_Tuberolachnus,-0.004538427950340418,0.2152640970563507,-0.09100353255319507,0.08315922843930026,-0.47474088082409793,0.44609609236427633,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_froghopper,-0.0043579710738877704,0.2160568138462115,-0.09386826938414251,0.08251312878208883,-0.4754829800636946,0.46953234944898575,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_gall_R_salicisbattatus,-0.00363204203217866,0.2069474619571242,-0.0865818159180333,0.08427541429567449,-0.47732115873931324,0.46117234336647894,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_grasshopper,-0.0030094238466404,0.21130444847965654,-0.08854450278595438,0.08415863997637556,-0.46051338859917734,0.4470464847469464,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_leafhopper,-0.04418530029265595,0.21715470292793676,-0.13127795991640778,0.055583929104646,-0.5649669078337721,0.36977252524322307,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_leaftier_Tortricid,-0.024245542569061716,0.20498185038302483,-0.10789829045747582,0.06750741326301951,-0.5129801517730059,0.394724107720155,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_LTF_Caloptilia,0.014338309343292095,0.20914746637708237,-0.07668889609463217,0.09533990562830559,-0.4041957310350234,0.4811251562926964,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_psyllid,-0.0010425529972792678,0.21887139490842594,-0.09201768212712304,0.08879496574608638,-0.4736556517021337,0.4849384393623469,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_sawfly_larva,-0.0015319481592522691,0.21403789158212055,-0.0801490615773828,0.08519558103551066,-0.4873348633916132,0.45840816975723686,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_spiders,-0.04494126220242822,0.21731146936284815,-0.12862438361521603,0.053196437367411094,-0.5539662333092261,0.3599250539142698,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_1_syrphid_larva,-0.008424762681085711,0.22788095647673814,-0.10095963395150952,0.0828156824869144,-0.5001173997384517,0.48535026168060696,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_ant_black,0.016137451930832877,0.20004990245989063,-0.07097284047723984,0.09458048084532922,-0.4009432186302222,0.48583915218388446,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_ant_F_obscuripes,-0.02027314118822271,0.21103915690506703,-0.10203559385352041,0.06677770313653536,-0.4980301666635526,0.4296800037672866,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_aphid_Aphis,0.02282651467362155,0.2141265327079393,-0.06718766177840488,0.10545449705758725,-0.41458239274106307,0.5116587066721158,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_aphid_LG,0.025913276489102074,0.2105145143789541,-0.06375289752842328,0.10576063526455874,-0.4003244627568093,0.5349469510332512,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_aphid_Tuberolachnus,-0.0033410261218898354,0.212961454422366,-0.0900285399163555,0.08063767336196465,-0.48357849603383907,0.48252714798821195,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_froghopper,-0.007964045792363147,0.21545570083331578,-0.09385721065789476,0.07766561981646661,-0.4881639367519946,0.44707370484575,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_gall_R_salicisbattatus,-0.00943399279730886,0.21948354328583436,-0.09686737116091133,0.08251944053544302,-0.5075428576803578,0.4446516118299782,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_grasshopper,-9.490297415289318e-4,0.21794760274121092,-0.08739647709046308,0.08815872722017463,-0.47390352231849264,0.46502764995816903,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_leafhopper,-0.048762208810880746,0.2145675981588782,-0.13447433755097166,0.0535431545087102,-0.5683054018939234,0.35078410335330035,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_leaftier_Tortricid,0.013153671293868047,0.20572749972352994,-0.07526813890692932,0.08863681047588756,-0.4219800414863501,0.4962191539410609,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_LTF_Caloptilia,0.05006671419378945,0.21715070858249064,-0.05228875807554104,0.1392270638926814,-0.35190502649489724,0.5727685684822484,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_psyllid,-0.00743505574230909,0.22827520044122288,-0.09755687484261742,0.08337223489112794,-0.5202096966908888,0.4890616740101023,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_sawfly_larva,-0.005189573880699501,0.21462710676471097,-0.09288066549056234,0.08435554085177403,-0.483812858975545,0.45561492682680593,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_spiders,0.0023682865284849865,0.21442458327324249,-0.08104621622305982,0.09171492743760899,-0.48405469542111673,0.46850061966058404,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_aphid_6_syrphid_larva,-0.0023266765060396513,0.2050306417847778,-0.08774508997738772,0.08553236579379536,-0.44802733652440524,0.4312415898021169,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_ant_black,-0.015420631440242456,0.21057219330901283,-0.09886351835096169,0.0759990455376814,-0.4822287824151584,0.41620290671598875,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_ant_F_obscuripes,0.003212408837330007,0.20958602271820334,-0.08249028830327157,0.0937894198586142,-0.4529823890722091,0.44640421209542785,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_aphid_Aphis,-0.004080297871582304,0.21637783950972378,-0.08518999181548309,0.08065630692183837,-0.477504829393728,0.46338362881806766,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_aphid_LG,-0.011766361243184607,0.2049511313514412,-0.09691441020375427,0.07789320209446701,-0.47160754700344526,0.42286259904514895,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_aphid_Tuberolachnus,-0.0027077460302422974,0.2164690063301982,-0.09031214360627982,0.08763371640759257,-0.5050612011899515,0.4618238746152154,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_froghopper,-0.002896169967968431,0.21614831460765244,-0.0878299579799789,0.08335567251974416,-0.47234261168083586,0.46069198087600577,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_gall_R_salicisbattatus,0.045863228391628846,0.218516635359536,-0.05274655609573202,0.13040796392482723,-0.35567285609997407,0.5855270575822952,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_grasshopper,-0.003121237271898858,0.21945101243443205,-0.08620013164850446,0.08622459295255464,-0.49833207817505526,0.4874624117397806,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_leafhopper,-0.004512240363059995,0.21610757421576976,-0.09117608413791678,0.0859151320733279,-0.4941512809259954,0.4604316951461832,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_leaftier_Tortricid,-0.019125258198408285,0.2098560029054531,-0.10718281348044281,0.0735479866753486,-0.5130045949953704,0.4123609905708477,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_LTF_Caloptilia,-0.0074423195990768925,0.21853661600704893,-0.09308054638220582,0.08291286595043205,-0.49123624043889386,0.45597740232485295,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_psyllid,0.0038878034764298908,0.2230793594071714,-0.08893394520923299,0.0882993246571919,-0.46941348350423223,0.5258809218798791,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_sawfly_larva,0.0019755165323006394,0.2184138751207172,-0.0838656167558404,0.08643795878351596,-0.47992603847393767,0.49334616993812797,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_spiders,-0.015906683293780994,0.21853532901562125,-0.10419814438064638,0.07877281966987043,-0.5172190137863262,0.4373186506895065,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_12_syrphid_larva,0.04704710978320743,0.22095374882229563,-0.05249211393858062,0.13665416243048606,-0.392476084956791,0.5692087273607309,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_ant_black,0.0144806423821811,0.2201831019849123,-0.07390294020966434,0.10337301883520096,-0.43604909852403895,0.49522396186933165,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_ant_F_obscuripes,0.0018141621539698551,0.22174367523525926,-0.08888862578895179,0.09084588641033414,-0.45814573784294677,0.4594218407398174,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_aphid_Aphis,-0.0027070573041266554,0.21589809076340657,-0.0887373153586751,0.08466272571287768,-0.49109582562392384,0.45185261420212264,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_aphid_LG,0.0014681525256054141,0.2111516486767994,-0.08486395749820638,0.09061268755948831,-0.46247363113755197,0.4696374093715506,Ant-Aphid,2012,Arthropod Composition
Intercept,Genotype:Aphid.treatment:Ant.mound.dist:Species,U_none_1_aphid_Tuberolachnus,-0.004841096561838075,0.2211867535006257,-0.085152315042020435,0.07739298191537958,-0.4952721088202023,0.4533104717722009,Ant-Aphid,2012,Arthropod Composition
